Time,Zeroed
2551.2,-0.05
2551.4,1.15
2551.6,0.15
2551.8,0.25
2552,0.15
2552.2,0
2552.4,-0.2
2552.6,-0.1
2552.8,-0.5
2553,-0.2
2553.2,-0.1
2553.4,0.25
2553.6,0.05
2553.8,-0.25
2554,-0.05
2554.2,-0.25
2554.4,-0.3
2554.6,-0.35
2554.8,-0.35
2555,0
2555.2,0.2
2555.4,86.4
2555.6,176.852
2555.8,193.352
2556,169.148
2556.2,124.3
2556.4,128.5
2556.6,155.2
2556.8,180.4
2557,166.9
2557.2,147.252
2557.4,128.852
2557.6,178.348
2557.8,162.1
2558,157.048
2558.2,129.9
2558.4,154.8
2558.6,162.3
2558.8,156.952
2559,133.3
2559.2,142.648
2559.4,79.85
2559.6,30
2559.8,10.05
2560,4.95
2560.2,2.25
2560.4,1.4
2560.6,0.55
2560.8,0.4
2561,0.35
2561.2,0.3
2561.4,32.3
2561.6,4.85
2561.8,1.85
2562,0.35
2562.2,0
2562.4,-0.15
2562.6,-0.3
2562.8,-0.35
2563,-0.55
2563.2,-0.4
2563.4,-0.45
2563.6,-0.4
2563.8,-0.5
2564,-0.35
2564.2,-0.3
2564.4,-0.35
2564.6,-0.45
2564.8,-0.55
2565,-0.4
2565.2,-0.5
2565.4,-0.35
2565.6,-0.35
2565.8,-0.15
2566,-0.4
2566.2,-0.4
2566.4,-0.2
2566.6,-0.55
2566.8,-0.3
2567,-0.55
2567.2,-0.3
2567.4,-0.1
2567.6,-0.3
2567.8,-0.45
2568,-0.25
2568.2,-0.25
2568.4,-0.3
2568.6,-0.4
2568.8,-0.35
2569,-0.35
2569.2,-0.55
2569.4,-0.5
2569.6,-0.55
2569.8,-0.3
2570,-0.05
2570.2,-0.3
2570.4,-0.35
2570.6,-0.3
2570.8,-0.5
2571,-0.2
2571.2,-0.4
2571.4,-0.35
2571.6,-0.55
2571.8,-0.7
2572,-0.4
2572.2,-0.5
2572.4,-0.55
2572.6,-0.4
2572.8,-0.4
2573,-0.5
2573.2,-0.4
2573.4,-0.3
2573.6,-0.35
2573.8,-0.55
2574,-0.15
2574.2,-0.6
2574.4,-0.45
2574.6,-0.4
2574.8,-0.55
2575,-0.4
2575.2,-0.25
2575.4,-0.4
2575.6,-0.3
2575.8,-0.55
2576,-0.35
2576.2,-0.2
2576.4,-0.45
2576.6,-0.25
2576.8,-0.3
2577,-0.25
2577.2,-0.45
2577.4,-0.4
2577.6,-0.3
2577.8,-0.4
2578,-0.4
2578.2,-0.35
2578.4,-0.25
2578.6,-0.25
2578.8,-0.3
2579,-0.2
2579.2,-0.5
2579.4,-0.45
2579.6,-0.4
2579.8,-0.35
2580,-0.25
2580.2,-0.25
2580.4,-0.5
2580.6,-0.35
2580.8,-0.2
2581,-0.45
2581.2,-0.55
2581.4,-0.25
2581.6,-0.4
2581.8,-0.6
2582,-0.3
2582.2,-0.35
2582.4,-0.35
2582.6,-0.35
2582.8,-0.3
2583,-0.25
2583.2,-0.4
2583.4,-0.4
2583.6,-0.35
2583.8,-0.2
2584,-0.45
2584.2,-0.45
2584.4,-0.4
2584.6,-0.3
2584.8,-0.35
2585,-0.45
2585.2,-0.3
2585.4,-0.45
2585.6,-0.35
2585.8,-0.4
2586,-0.2
2586.2,-0.4
2586.4,-0.6
2586.6,-0.3
2586.8,-0.2
2587,-0.2
2587.2,-0.3
2587.4,-0.25
2587.6,-0.45
2587.8,-0.5
2588,-0.4
2588.2,-0.15
2588.4,-0.25
2588.6,-0.6
2588.8,-0.5
2589,-0.15
2589.2,-0.35
2589.4,-0.35
2589.6,-0.45
2589.8,-0.2
2590,-0.45
2590.2,-0.3
2590.4,-0.35
2590.6,-0.1
2590.8,-0.1
2591,-0.1
2591.2,-0.3
2591.4,-0.3
2591.6,-0.15
2591.8,-0.3
2592,-0.05
2592.2,-0.3
2592.4,-0.3
2592.6,-0.25
2592.8,-0.3
2593,-0.55
2593.2,-0.4
2593.4,-0.3
2593.6,-0.4
2593.8,-0.1
2594,-0.4
2594.2,-0.3
2594.4,-0.4
2594.6,-0.25
2594.8,-0.35
2595,-0.2
2595.2,-0.35
2595.4,-0.25
2595.6,-0.35
2595.8,-0.15
2596,-0.2
2596.2,-0.3
2596.4,-0.2
2596.6,-0.35
2596.8,-0.1
2597,-0.5
2597.2,-0.35
2597.4,-0.3
2597.6,-0.45
2597.8,-0.15
2598,-0.25
2598.2,-0.3
2598.4,-0.15
2598.6,-0.2
2598.8,-0.35
2599,-0.2
2599.2,-0.15
2599.4,-0.4
2599.6,-0.1
2599.8,-0.4
2600,-0.45
2600.2,-0.45
2600.4,-0.3
2600.6,-0.15
2600.8,-0.5
2601,-0.4
2601.2,-0.2
2601.4,-0.4
2601.6,-0.35
2601.8,-0.15
2602,-0.4
2602.2,-0.3
2602.4,-0.25
2602.6,-0.4
2602.8,-0.55
2603,-0.25
2603.2,-0.45
2603.4,-0.35
2603.6,-0.3
2603.8,-0.55
2604,-0.45
2604.2,-0.2
2604.4,-0.2
2604.6,-0.35
2604.8,-0.3
2605,-0.4
2605.2,-0.35
2605.4,-0.35
2605.6,-0.4
2605.8,-0.35
2606,-0.1
2606.2,-0.3
2606.4,-0.25
2606.6,-0.35
2606.8,-0.25
2607,-0.35
2607.2,-0.35
2607.4,-0.35
2607.6,-0.3
2607.8,-0.3
2608,-0.45
2608.2,-0.25
2608.4,-0.3
2608.6,-0.3
2608.8,-0.4
2609,-0.2
2609.2,-0.3
2609.4,-0.2
2609.6,-0.4
2609.8,-0.25
2610,-0.1
2610.2,-0.35
2610.4,-0.25
2610.6,-0.4
2610.8,-0.5
2611,-0.2
2611.2,-0.4
2611.4,-0.35
2611.6,-0.2
2611.8,-0.15
2612,-0.25
2612.2,-0.45
2612.4,-0.15
2612.6,-0.15
2612.8,-0.2
2613,-0.25
2613.2,-0.35
2613.4,-0.45
2613.6,-0.35
2613.8,-0.3
2614,-0.35
2614.2,-0.25
2614.4,0
2614.6,0
2614.8,-0.5
2615,-0.4
2615.2,-0.45
2615.4,-0.45
2615.6,-0.4
2615.8,-0.45
2616,-0.3
2616.2,-0.25
2616.4,-0.3
2616.6,-0.2
2616.8,-0.65
2617,-0.2
2617.2,-0.35
2617.4,-0.3
2617.6,-0.15
2617.8,-0.5
2618,-0.35
2618.2,-0.5
2618.4,-0.3
2618.6,-0.2
2618.8,-0.25
2619,-0.45
2619.2,-0.35
2619.4,-0.25
2619.6,-0.3
2619.8,-0.45
2620,-0.2
2620.2,-0.2
2620.4,-0.2
2620.6,-0.3
2620.8,-0.25
2621,-0.35
2621.2,-0.35
2621.4,-0.15
2621.6,-0.35
2621.8,-0.3
2622,-0.55
2622.2,-0.4
2622.4,-0.4
2622.6,-0.3
2622.8,-0.15
2623,-0.35
2623.2,-0.35
2623.4,-0.3
2623.6,-0.45
2623.8,-0.35
2624,-0.3
2624.2,-0.45
2624.4,-0.15
2624.6,-0.3
2624.8,-0.3
2625,-0.25
2625.2,-0.4
2625.4,-0.4
2625.6,-0.45
2625.8,-0.35
2626,-0.25
2626.2,-0.25
2626.4,-0.4
2626.6,-0.4
2626.8,-0.25
2627,-0.35
2627.2,-0.35
2627.4,-0.4
2627.6,-0.15
2627.8,-0.35
2628,-0.55
2628.2,-0.35
2628.4,-0.45
2628.6,-0.2
2628.8,-0.1
2629,-0.5
2629.2,-0.3
2629.4,-0.4
2629.6,-0.4
2629.8,-0.45
2630,-0.2
2630.2,-0.35
2630.4,-0.4
2630.6,-0.45
2630.8,-0.5
2631,-0.45
2631.2,-0.3
2631.4,-0.35
2631.6,-0.35
2631.8,-0.35
2632,-0.35
2632.2,-0.4
2632.4,-0.25
2632.6,-0.35
2632.8,-0.5
2633,-0.3
2633.2,-0.3
2633.4,-0.35
2633.6,-0.4
2633.8,-0.3
2634,-0.3
2634.2,-0.1
2634.4,-0.2
2634.6,-0.15
2634.8,-0.2
2635,-0.4
2635.2,-0.35
2635.4,-0.15
2635.6,-0.35
2635.8,-0.35
2636,-0.25
2636.2,-0.45
2636.4,-0.3
2636.6,-0.15
2636.8,-0.2
2637,-0.35
2637.2,-0.4
2637.4,-0.1
2637.6,-0.15
2637.8,-0.35
2638,-0.4
2638.2,-0.25
2638.4,-0.5
2638.6,-0.2
2638.8,-0.45
2639,-0.2
2639.2,-0.4
2639.4,-0.2
2639.6,-0.45
2639.8,-0.35
2640,-0.55
2640.2,-0.3
2640.4,-0.2
2640.6,-0.3
2640.8,-0.1
2641,-0.3
2641.2,-0.45
2641.4,-0.4
2641.6,-0.3
2641.8,-0.2
2642,-0.15
2642.2,-0.3
2642.4,-0.5
2642.6,-0.35
2642.8,-0.35
2643,-0.35
2643.2,-0.25
2643.4,-0.3
2643.6,-0.35
2643.8,-0.05
2644,-0.15
2644.2,-0.3
2644.4,-0.3
2644.6,-0.1
2644.8,-0.35
2645,-0.45
2645.2,-0.2
2645.4,-0.2
2645.6,-0.4
2645.8,-0.3
2646,-0.5
2646.2,-0.3
2646.4,-0.25
2646.6,-0.4
2646.8,-0.2
2647,-0.25
2647.2,-0.3
2647.4,-0.2
2647.6,-0.6
2647.8,-0.45
2648,-0.35
2648.2,-0.35
2648.4,-0.25
2648.6,-0.35
2648.8,-0.05
2649,-0.5
2649.2,-0.1
2649.4,-0.15
2649.6,-0.3
2649.8,-0.1
2650,-0.35
2650.2,-0.2
2650.4,-0.25
2650.6,-0.15
2650.8,-0.1
2651,-0.25
2651.2,-0.5
2651.4,-0.65
2651.6,-0.2
2651.8,-0.35
2652,-0.5
2652.2,0
2652.4,-0.05
2652.6,-0.15
2652.8,-0.25
2653,-0.05
2653.2,-0.3
2653.4,-0.35
2653.6,-0.2
2653.8,-0.35
2654,-0.3
2654.2,-0.3
2654.4,-0.4
2654.6,-0.25
2654.8,-0.2
2655,-0.55
2655.2,-0.5
2655.4,-0.5
2655.6,-0.15
2655.8,-0.45
2656,-0.2
2656.2,-0.35
2656.4,-0.35
2656.6,-0.35
2656.8,-0.25
2657,-0.5
2657.2,-0.25
2657.4,-0.3
2657.6,-0.35
2657.8,-0.3
2658,-0.4
2658.2,-0.1
2658.4,-0.2
2658.6,-0.35
2658.8,-0.45
2659,-0.1
2659.2,-0.35
2659.4,-0.35
2659.6,-0.3
2659.8,-0.45
2660,-0.45
2660.2,-0.35
2660.4,-0.4
2660.6,-0.25
2660.8,-0.25
2661,-0.1
2661.2,-0.45
2661.4,-0.35
2661.6,-0.25
2661.8,-0.35
2662,-0.35
2662.2,-108
2662.4,-6.05
2662.6,2.35
2662.8,4.65
2663,6
2663.2,8.3
2663.4,20.75
2663.6,33.8
2663.8,46
2664,39.85
2664.2,53.75
2664.4,50.2
2664.6,46.3
2664.8,40.55
2665,45.1
2665.2,40.65
2665.4,61.15
2665.6,54.901
2665.8,65.2
2666,70.35
2666.2,49.35
2666.4,61.8
2666.6,45.9
2666.8,51.75
2667,51.15
2667.2,43.15
2667.4,28.35
2667.6,29.4
2667.8,19.45
2668,19.05
2668.2,16.25
2668.4,10.6
2668.6,9.6
2668.8,13.35
2669,9.25
2669.2,7.1
2669.4,4.15
2669.6,2.9
2669.8,2.25
2670,2.6
2670.2,3.45
2670.4,3.95
2670.6,7.5
2670.8,4.15
2671,1.55
2671.2,1.15
2671.4,0.7
2671.6,0.65
2671.8,0.4
2672,0.65
2672.2,0.65
2672.4,0.45
2672.6,0.4
2672.8,0.45
2673,0.35
2673.2,0.3
2673.4,0.4
2673.6,0.75
2673.8,0.2
2674,0.35
2674.2,0.2
2674.4,0.2
2674.6,0.35
2674.8,0.35
2675,0.1
2675.2,0.05
2675.4,0.45
2675.6,0.15
2675.8,0
2676,1.4
2676.2,0.45
2676.4,1.05
2676.6,0.4
2676.8,0.35
2677,0.1
2677.2,0
2677.4,-0.2
2677.6,0.1
2677.8,-0.05
2678,-0.25
2678.2,0.05
2678.4,-0.05
2678.6,-0.35
2678.8,-0.25
2679,-0.35
2679.2,-0.1
2679.4,-0.35
2679.6,0
2679.8,-0.25
2680,-0.05
2680.2,0
2680.4,-0.15
2680.6,-0.2
2680.8,0.05
2681,-0.2
2681.2,-0.2
2681.4,-0.05
2681.6,-0.2
2681.8,-0.25
2682,0.15
2682.2,-0.3
2682.4,-0.4
2682.6,0.1
2682.8,-0.1
2683,-0.3
2683.2,-0.25
2683.4,-0.25
2683.6,-0.3
2683.8,-0.25
2684,-0.25
2684.2,-0.25
2684.4,-0.25
2684.6,-0.1
2684.8,-0.45
2685,0
2685.2,-0.3
2685.4,-0.25
2685.6,-0.05
2685.8,-0.2
2686,-0.35
2686.2,-0.5
2686.4,-0.15
2686.6,-0.6
2686.8,-0.4
2687,-0.3
2687.2,-0.15
2687.4,-0.45
2687.6,0
2687.8,-0.25
2688,-0.25
2688.2,-0.35
2688.4,-0.15
2688.6,-0.55
2688.8,-0.15
2689,-0.35
2689.2,-0.35
2689.4,-0.3
2689.6,-0.05
2689.8,-0.35
2690,-0.4
2690.2,-0.25
2690.4,-0.15
2690.6,-0.35
2690.8,-0.25
2691,-0.25
2691.2,-0.05
2691.4,-0.05
2691.6,-0.4
2691.8,-0.3
2692,-0.2
2692.2,-0.35
2692.4,-0.15
2692.6,-0.1
2692.8,-0.5
2693,8.05
2693.2,2.7
2693.4,4.2
2693.6,2.1
2693.8,1.35
2694,1.95
2694.2,0.4
2694.4,22.5
2694.6,138.6
2694.8,129.75
2695,140.7
2695.2,171.252
2695.4,175.148
2695.6,159.252
2695.8,155.4
2696,187.3
2696.2,168.6
2696.4,134.3
2696.6,184.452
2696.8,162.3
2697,170.8
2697.2,141.352
2697.4,145.9
2697.6,165.5
2697.8,165.948
2698,143.148
2698.2,170.6
2698.4,47.55
2698.6,23.9
2698.8,9.8
2699,5.5
2699.2,9.35
2699.4,3.7
2699.6,1.25
2699.8,0.55
2700,0.25
2700.2,-0.05
2700.4,-0.1
2700.6,-0.35
2700.8,-0.3
2701,-0.05
2701.2,-0.4
2701.4,0
2701.6,-0.65
2701.8,-0.2
2702,31.4
2702.2,538.096
2702.4,564.752
2702.6,544.544
2702.8,541.2
2703,568.352
2703.2,531.456
2703.4,530
2703.6,544.608
2703.8,532.096
2704,539.488
2704.2,531.904
2704.4,543.392
2704.6,526.304
2704.8,524.096
2705,248.448
2705.2,78.85
2705.4,28.85
2705.6,19.85
2705.8,10.2
2706,5.95
2706.2,3.95
2706.4,7.95
2706.6,3.05
2706.8,533.456
2707,562.304
2707.2,527.6
2707.4,536.256
2707.6,540.096
2707.8,544.448
2708,546
2708.2,614.688
2708.4,503.344
2708.6,554.848
2708.8,567.792
2709,549.792
2709.2,625.504
2709.4,589.856
2709.6,576
2709.8,169.1
2710,62.95
2710.2,21.2
2710.4,19.85
2710.6,7.95
2710.8,3.55
2711,2.9
2711.2,1.9
2711.4,1.5
2711.6,642.144
2711.8,557.744
2712,553.952
2712.2,557.648
2712.4,578.256
2712.6,572.512
2712.8,577.888
2713,591.6
2713.2,582.496
2713.4,547.648
2713.6,565.344
2713.8,552.656
2714,580.304
2714.2,552.16
2714.4,531.248
2714.6,9.6
2714.8,2
2715,0.4
2715.2,-0.1
2715.4,-0.25
2715.6,-0.45
2715.8,-0.3
2716,-0.5
2716.2,-0.45
2716.4,-0.25
2716.6,-0.3
2716.8,-0.4
2717,-0.2
2717.2,-0.45
2717.4,-0.4
2717.6,-0.35
2717.8,-0.5
2718,-0.2
2718.2,-0.4
2718.4,-0.3
2718.6,-0.25
2718.8,-0.3
2719,-0.4
2719.2,-0.35
2719.4,-0.45
2719.6,-0.35
2719.8,-0.2
2720,-0.45
2720.2,-0.2
2720.4,-0.55
2720.6,-0.3
2720.8,-0.55
2721,-0.3
2721.2,-0.3
2721.4,-0.15
2721.6,-0.3
2721.8,-0.2
2722,-0.55
2722.2,-0.3
2722.4,-0.2
2722.6,-0.25
2722.8,-0.3
2723,-0.25
2723.2,-0.25
2723.4,-0.45
2723.6,-0.7
2723.8,-0.4
2724,-0.5
2724.2,-0.2
2724.4,-0.15
2724.6,-0.2
2724.8,-0.5
2725,-0.2
2725.2,-0.35
2725.4,-0.1
2725.6,-0.2
2725.8,-0.5
2726,-0.25
2726.2,-0.35
2726.4,-0.35
2726.6,-0.25
2726.8,0.05
2727,-0.15
2727.2,-0.45
2727.4,-0.1
2727.6,-0.1
2727.8,-0.4
2728,-0.1
2728.2,-0.35
2728.4,-0.25
2728.6,-0.3
2728.8,-0.35
2729,-0.4
2729.2,-0.45
2729.4,-0.35
2729.6,-0.35
2729.8,-0.25
2730,-0.35
2730.2,-0.45
2730.4,-0.35
2730.6,-0.2
2730.8,-0.35
2731,-0.1
2731.2,-0.4
2731.4,-0.35
2731.6,-0.1
2731.8,-0.45
2732,-0.1
2732.2,0
2732.4,-0.25
2732.6,-0.25
2732.8,-0.25
2733,-0.25
2733.2,-0.3
2733.4,-0.25
2733.6,-0.2
2733.8,-0.2
2734,-0.25
2734.2,-0.3
2734.4,-0.35
2734.6,-0.25
2734.8,-0.3
2735,-0.45
2735.2,-0.35
2735.4,-0.15
2735.6,-0.4
2735.8,-0.25
2736,-0.25
2736.2,-0.35
2736.4,-0.25
2736.6,-0.2
2736.8,-0.35
2737,-0.3
2737.2,-0.05
2737.4,-0.35
2737.6,-0.55
2737.8,-0.1
2738,-0.4
2738.2,-0.3
2738.4,-0.45
2738.6,-0.15
2738.8,-0.45
2739,-0.25
2739.2,-0.4
2739.4,-0.25
2739.6,-0.55
2739.8,-0.25
2740,-0.35
2740.2,-0.3
2740.4,-0.2
2740.6,-0.2
2740.8,-0.25
2741,-0.4
2741.2,-0.35
2741.4,-0.25
2741.6,-0.4
2741.8,-0.25
2742,-0.05
2742.2,-0.15
2742.4,-0.2
2742.6,-0.2
2742.8,-0.15
2743,-0.1
2743.2,-0.2
2743.4,-0.2
2743.6,-0.25
2743.8,-0.25
2744,-0.25
2744.2,-0.35
2744.4,-0.2
2744.6,-0.4
2744.8,-0.35
2745,-0.3
2745.2,-0.15
2745.4,-0.3
2745.6,-0.15
2745.8,-0.45
2746,-0.4
2746.2,-0.35
2746.4,-0.35
2746.6,-0.25
2746.8,-0.1
2747,-0.3
2747.2,-0.4
2747.4,-0.3
2747.6,-0.3
2747.8,-0.1
2748,-0.1
2748.2,-0.2
2748.4,-0.3
2748.6,-0.45
2748.8,-0.15
2749,-0.25
2749.2,-0.4
2749.4,-0.25
2749.6,-0.4
2749.8,-0.25
2750,-0.2
2750.2,-0.45
2750.4,-0.05
2750.6,-0.25
2750.8,-0.25
2751,-0.4
2751.2,-0.5
2751.4,-0.25
2751.6,-0.35
2751.8,-0.3
2752,-0.3
2752.2,-0.35
2752.4,-0.4
2752.6,-0.3
2752.8,-0.3
2753,-0.3
2753.2,-0.3
2753.4,-0.25
2753.6,-0.3
2753.8,-0.4
2754,-0.3
2754.2,-0.4
2754.4,-0.3
2754.6,-0.35
2754.8,-0.2
2755,-0.4
2755.2,-0.35
2755.4,-0.35
2755.6,-0.35
2755.8,-0.4
2756,-0.2
2756.2,-0.4
2756.4,-0.45
2756.6,-0.35
2756.8,-0.35
2757,-0.35
2757.2,-0.25
2757.4,-0.25
2757.6,-0.3
2757.8,-0.5
2758,-0.2
2758.2,-0.3
2758.4,-0.3
2758.6,-0.15
2758.8,-0.3
2759,-0.2
2759.2,-0.2
2759.4,-0.45
2759.6,-0.2
2759.8,-0.05
2760,-0.2
2760.2,-0.45
2760.4,-0.15
2760.6,-0.45
2760.8,-0.15
2761,-0.45
2761.2,-0.4
2761.4,-0.3
2761.6,-0.3
2761.8,-0.5
2762,-0.25
2762.2,-0.15
2762.4,-0.25
2762.6,-0.5
2762.8,-0.15
2763,-0.5
2763.2,-0.45
2763.4,-0.2
2763.6,-0.3
2763.8,-0.25
2764,-0.5
2764.2,-0.3
2764.4,-0.3
2764.6,-0.35
2764.8,-0.25
2765,-0.35
2765.2,-0.15
2765.4,-0.3
2765.6,-0.1
2765.8,-0.3
2766,-0.2
2766.2,-0.2
2766.4,-0.15
2766.6,-0.1
2766.8,-0.35
2767,-0.25
2767.2,-0.45
2767.4,-0.3
2767.6,-0.4
2767.8,0
2768,-0.35
2768.2,-0.25
2768.4,-0.35
2768.6,-0.05
2768.8,-0.2
2769,-0.3
2769.2,-0.1
2769.4,-0.15
2769.6,-0.35
2769.8,-0.45
2770,-0.2
2770.2,-0.3
2770.4,-0.3
2770.6,-0.3
2770.8,-0.2
2771,-0.45
2771.2,-0.25
2771.4,-0.45
2771.6,-0.05
2771.8,-0.5
2772,-0.2
2772.2,-0.1
2772.4,-0.5
2772.6,-0.25
2772.8,-0.3
2773,-0.4
2773.2,-0.3
2773.4,-0.15
2773.6,-0.15
2773.8,-0.2
2774,-0.1
2774.2,0
2774.4,0
2774.6,-0.35
2774.8,-0.35
2775,-0.35
2775.2,-0.35
2775.4,-0.4
2775.6,-0.25
2775.8,-0.15
2776,-0.4
2776.2,-0.15
2776.4,-0.4
2776.6,-0.35
2776.8,0
2777,-0.2
2777.2,-0.4
2777.4,-0.3
2777.6,-0.25
2777.8,-0.4
2778,-0.3
2778.2,0.05
2778.4,-0.45
2778.6,-0.35
2778.8,-0.2
2779,-0.2
2779.2,-0.25
2779.4,-0.4
2779.6,-0.2
2779.8,-0.25
2780,-0.3
2780.2,-0.25
2780.4,-0.35
2780.6,-0.25
2780.8,-0.2
2781,-0.3
2781.2,-0.3
2781.4,-0.15
2781.6,-0.35
2781.8,-0.1
2782,-0.45
2782.2,-0.2
2782.4,-0.35
2782.6,-0.3
2782.8,-0.4
2783,-0.4
2783.2,-0.3
2783.4,-0.1
2783.6,-0.15
2783.8,-0.45
2784,-0.25
2784.2,-0.3
2784.4,-0.35
2784.6,-0.4
2784.8,-0.25
2785,-0.45
2785.2,-0.4
2785.4,-0.25
2785.6,-0.1
2785.8,-0.05
2786,-0.15
2786.2,-0.2
2786.4,-0.3
2786.6,-0.3
2786.8,-0.35
2787,-0.2
2787.2,-0.2
2787.4,-0.2
2787.6,-0.15
2787.8,-0.2
2788,-0.35
2788.2,-0.35
2788.4,-0.25
2788.6,-0.4
2788.8,-0.15
2789,-0.25
2789.2,-0.25
2789.4,-0.1
2789.6,-0.2
2789.8,-0.3
2790,-0.2
2790.2,-0.3
2790.4,-0.3
2790.6,-0.4
2790.8,-0.15
2791,0
2791.2,0.05
2791.4,-0.05
2791.6,-0.25
2791.8,-0.35
2792,-0.2
2792.2,-0.35
2792.4,-0.25
2792.6,-0.05
2792.8,-0.3
2793,-0.6
2793.2,-0.15
2793.4,-0.2
2793.6,-0.35
2793.8,-0.35
2794,-0.15
2794.2,-0.05
2794.4,-0.15
2794.6,-0.05
2794.8,-0.15
2795,-0.45
2795.2,-0.3
2795.4,-0.3
2795.6,-0.3
2795.8,-0.35
2796,-0.3
2796.2,-0.15
2796.4,-0.3
2796.6,-0.65
2796.8,-0.25
2797,-0.35
2797.2,-0.3
2797.4,-0.35
2797.6,-0.2
2797.8,-0.1
2798,-0.35
2798.2,-0.35
2798.4,-0.25
2798.6,-0.25
2798.8,-0.35
2799,-0.1
2799.2,-0.05
2799.4,-0.35
2799.6,-0.45
2799.8,-0.2
2800,-0.1
2800.2,-0.05
2800.4,-0.35
2800.6,-0.15
2800.8,-0.3
2801,-0.45
2801.2,-0.1
2801.4,-0.3
2801.6,-0.25
2801.8,-0.35
2802,-0.35
2802.2,-0.25
2802.4,-0.2
2802.6,-0.25
2802.8,-0.25
2803,-0.4
2803.2,-0.3
2803.4,-0.1
2803.6,-0.2
2803.8,-0.4
2804,-0.25
2804.2,-0.2
2804.4,-0.3
2804.6,-0.25
2804.8,-0.3
2805,-0.35
2805.2,-0.15
2805.4,-0.5
2805.6,-0.2
2805.8,-0.15
2806,-0.25
2806.2,-0.2
2806.4,45.3
2806.6,21.5
2806.8,14.75
2807,7.05
2807.2,26.75
2807.4,110.1
2807.6,139.252
2807.8,143.148
2808,180.452
2808.2,160.648
2808.4,133
2808.6,145.652
2808.8,173.652
2809,168.248
2809.2,144.748
2809.4,127.35
2809.6,166.5
2809.8,175.3
2810,158.3
2810.2,127.1
2810.4,152.152
2810.6,177.448
2810.8,155.2
2811,158.052
2811.2,144.4
2811.4,172.2
2811.6,156.1
2811.8,136.2
2812,122.852
2812.2,157.2
2812.4,172.552
2812.6,154.6
2812.8,127.652
2813,171.148
2813.2,157.448
2813.4,156.648
2813.6,137.752
2813.8,123.1
2814,166.452
2814.2,151.752
2814.4,157.252
2814.6,125.1
2814.8,134.7
2815,171
2815.2,155.5
2815.4,143.4
2815.6,160.5
2815.8,171.448
2816,154.2
2816.2,157.7
2816.4,134.4
2816.6,172.648
2816.8,160.648
2817,137.548
2817.2,153.448
2817.4,127.45
2817.6,168.7
2817.8,158.9
2818,124.9
2818.2,158.3
2818.4,169.048
2818.6,152.4
2818.8,156
2819,121.948
2819.2,170
2819.4,169.7
2819.6,154.648
2819.8,152.6
2820,139.148
2820.2,174.152
2820.4,154
2820.6,135.7
2820.8,120.95
2821,152.648
2821.2,171.2
2821.4,153.252
2821.6,126.852
2821.8,132.3
2822,169.252
2822.2,161.948
2822.4,130.748
2822.6,126.748
2822.8,162.852
2823,155.8
2823.2,143.9
2823.4,123.652
2823.6,154.1
2823.8,156.052
2824,144.2
2824.2,122.602
2824.4,170.5
2824.6,173.7
2824.8,136.2
2825,125.402
2825.2,162.052
2825.4,157.9
2825.6,153.3
2825.8,126.5
2826,135.6
2826.2,164.2
2826.4,160.952
2826.6,138.6
2826.8,135
2827,114.65
2827.2,39.55
2827.4,29.4
2827.6,14.15
2827.8,6.65
2828,4.45
2828.2,3
2828.4,2.2
2828.6,5.15
2828.8,3.45
2829,1.3
2829.2,0.6
2829.4,0.25
2829.6,0.25
2829.8,0.3
2830,-0.1
2830.2,-0.3
2830.4,-0.25
2830.6,-0.35
2830.8,-0.1
2831,-0.5
2831.2,-0.1
2831.4,-0.1
2831.6,-0.15
2831.8,-0.25
2832,-0.4
2832.2,-0.55
2832.4,-0.25
2832.6,-0.2
2832.8,-0.35
2833,-0.6
2833.2,-0.4
2833.4,-0.45
2833.6,-0.4
2833.8,-0.25
2834,-0.25
2834.2,-0.3
2834.4,-0.2
2834.6,-0.35
2834.8,-0.1
2835,-0.45
2835.2,-0.45
2835.4,-0.2
2835.6,-0.45
2835.8,-0.35
2836,-0.5
2836.2,-0.45
2836.4,-0.15
2836.6,-0.5
2836.8,-0.6
2837,-0.35
2837.2,-0.3
2837.4,0
2837.6,0.05
2837.8,40.25
2838,117.252
2838.2,127.35
2838.4,139.6
2838.6,158.648
2838.8,144.9
2839,127.35
2839.2,124.7
2839.4,156.648
2839.6,174.4
2839.8,164.1
2840,144
2840.2,128.9
2840.4,155.8
2840.6,178.952
2840.8,161
2841,149.652
2841.2,125.948
2841.4,174
2841.6,178.452
2841.8,99.75
2842,26.75
2842.2,16.3
2842.4,5.6
2842.6,2.65
2842.8,1.55
2843,0.4
2843.2,0.6
2843.4,0
2843.6,-0.05
2843.8,37.4
2844,8.65
2844.2,2.9
2844.4,0.8
2844.6,0.45
2844.8,-0.1
2845,-0.1
2845.2,-0.15
2845.4,-0.35
2845.6,-0.4
2845.8,-0.45
2846,-0.35
2846.2,-0.4
2846.4,-0.5
2846.6,-0.55
2846.8,-0.5
2847,-0.45
2847.2,-0.5
2847.4,-0.45
2847.6,-0.4
2847.8,-0.45
2848,-0.45
2848.2,-0.3
2848.4,-0.5
2848.6,-0.35
2848.8,-0.5
2849,-0.25
2849.2,-0.5
2849.4,-0.5
2849.6,-0.25
2849.8,-0.4
2850,-0.5
2850.2,-0.3
2850.4,-0.25
2850.6,-0.35
2850.8,-0.6
2851,-0.55
2851.2,-0.4
2851.4,-0.55
2851.6,-0.3
2851.8,-0.3
2852,-0.65
2852.2,-0.45
